segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,rate_of_penetration,surface_weight_on_bit,surface_rpm
wellbore_chev_no_20_829,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,24870,24899.5,64.79824408,21.29979157,158.9708325
wellbore_chev_no_20_830,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,24900,24929.5,55.00832919,21.56382975,150.7504253
wellbore_chev_no_20_831,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,24930.5,24959.5,60.95151017,25.11463296,152.0039036
wellbore_chev_no_20_832,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,24960,24989.5,51.89691489,39.83163316,159.1334699
wellbore_chev_no_20_833,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,24990,25019.5,63.75617981,17.54555571,179.6786645
wellbore_chev_no_20_834,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,25020,25049.5,64.992413,21.07977189,140.2013635
wellbore_chev_no_20_835,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,25050,25079.5,47.69059226,25.16489244,137.512981
wellbore_chev_no_20_836,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,25080.5,25109.5,47.44051099,28.6433324,130.0006272
wellbore_chev_no_20_837,wellbore_chev_no_20,area_1,formation_136,bit_model_33,14.5,25110,25139,56.46061545,19.69622531,130.4209448
wellbore_chev_no_20_838,wellbore_chev_no_20,area_1,formation_116,bit_model_33,14.5,25140,25169,62.06641318,23.15734704,130.507758
wellbore_chev_no_20_839,wellbore_chev_no_20,area_1,formation_116,bit_model_33,14.5,25170,25199.5,36.58224058,24.47821321,145.7339266
wellbore_chev_no_20_840,wellbore_chev_no_20,area_1,formation_38,bit_model_33,14.5,25200,25229.5,57.52277092,25.41939999,149.7727985
wellbore_chev_no_20_841,wellbore_chev_no_20,area_1,formation_38,bit_model_33,14.5,25230,25259.5,57.99433794,29.0427429,149.7417629
wellbore_chev_no_20_842,wellbore_chev_no_20,area_1,formation_38,bit_model_33,14.5,25260,25289.5,61.4009493,34.93563673,149.7310891
wellbore_chev_no_20_843,wellbore_chev_no_20,area_1,formation_38,bit_model_33,14.5,25290,25319.5,42.87195629,28.25236607,143.0607267
wellbore_chev_no_20_844,wellbore_chev_no_20,area_1,formation_38,bit_model_33,14.5,25320,25349.5,55.94497056,23.07236335,129.1887265
wellbore_chev_no_20_845,wellbore_chev_no_20,area_1,formation_117,bit_model_33,14.5,25350,25379.5,51.99605863,29.90803654,129.3121414
wellbore_chev_no_20_846,wellbore_chev_no_20,area_1,formation_117,bit_model_33,14.5,25380,25409.5,53.80049378,24.52070163,131.784737
wellbore_chev_no_20_847,wellbore_chev_no_20,area_1,formation_117,bit_model_33,14.5,25410,25439.5,60.65667818,28.43403559,131.7810532
wellbore_chev_no_20_848,wellbore_chev_no_20,area_1,formation_117,bit_model_33,14.5,25440,25469.5,49.18227247,20.22916641,156.3298353
wellbore_chev_no_20_849,wellbore_chev_no_20,area_1,formation_117,bit_model_33,14.5,25470,25499.5,60.85110264,15.13750022,160.2008359
wellbore_chev_no_20_850,wellbore_chev_no_20,area_1,formation_117,bit_model_33,14.5,25500,25529.5,55.26836372,19.92413872,158.9255194
wellbore_chev_no_20_851,wellbore_chev_no_20,area_1,formation_117,bit_model_33,14.5,25530,25559.5,60.18262781,24.95483321,160.2260025
wellbore_chev_no_20_852,wellbore_chev_no_20,area_1,formation_118,bit_model_33,14.5,25560,25589.5,54.15555378,19.7184215,158.4687746
wellbore_chev_no_20_853,wellbore_chev_no_20,area_1,formation_118,bit_model_33,14.5,25590,25619.5,60.61151644,20.16633347,160.2615028
wellbore_chev_no_20_854,wellbore_chev_no_20,area_1,formation_118,bit_model_33,14.5,25620,25649.5,53.8399032,26.64716557,158.5293357
wellbore_chev_no_20_855,wellbore_chev_no_20,area_1,formation_119,bit_model_33,14.5,25650,25679.5,54.03837719,29.23266544,160.264003
wellbore_chev_no_20_856,wellbore_chev_no_20,area_1,formation_119,bit_model_33,14.5,25680,25709.5,55.74633802,24.99700108,159.936836
wellbore_chev_no_20_857,wellbore_chev_no_20,area_1,formation_119,bit_model_33,14.5,25710,25739.5,60.85830612,15.61466689,160.2723363
wellbore_chev_no_20_858,wellbore_chev_no_20,area_1,formation_119,bit_model_33,14.5,25740,25769.5,58.29652049,21.8453338,160.204169
wellbore_chev_no_20_859,wellbore_chev_no_20,area_1,formation_120,bit_model_33,14.5,25770,25799.5,55.5918848,19.66499942,160.2896693
wellbore_chev_no_20_860,wellbore_chev_no_20,area_1,formation_120,bit_model_33,14.5,25800,25829.5,60.7792202,19.45366653,160.2643361
wellbore_chev_no_20_861,wellbore_chev_no_20,area_1,formation_121,bit_model_33,14.5,25830,25859.5,54.77288715,16.59983022,159.7211895
wellbore_chev_no_20_862,wellbore_chev_no_20,area_1,formation_122,bit_model_33,14.5,25860,25889.5,60.81778081,16.95233324,160.2805031
wellbore_chev_no_20_863,wellbore_chev_no_20,area_1,formation_123,bit_model_33,14.5,25890,25919.5,57.49104048,15.29116696,159.0483363
wellbore_chev_no_20_864,wellbore_chev_no_20,area_1,formation_123,bit_model_33,14.5,25920,25949.5,61.09721889,14.32250001,160.2946696
wellbore_chev_no_20_865,wellbore_chev_no_20,area_1,formation_124,bit_model_33,14.5,25950,25979.5,53.46932418,19.21850042,142.6915012
wellbore_chev_no_20_866,wellbore_chev_no_20,area_1,formation_125,bit_model_31,12.25,25980,26009.5,43.19686327,30.65616872,129.1408316
wellbore_chev_no_20_867,wellbore_chev_no_20,area_1,formation_125,bit_model_31,12.25,26010,26039.5,65.7155557,34.87566655,129.8513376
wellbore_chev_no_20_868,wellbore_chev_no_20,area_1,formation_125,bit_model_31,12.25,26040,26069.5,48.58517472,34.77533433,125.7226696
wellbore_chev_no_20_869,wellbore_chev_no_20,area_1,formation_114,bit_model_31,12.25,26070,26099.5,70.52873618,33.32366684,140.0173375
wellbore_chev_no_20_870,wellbore_chev_no_20,area_1,formation_114,bit_model_31,12.25,26100,26129.5,86.7285339,33.61333249,160.4070038
wellbore_chev_no_20_871,wellbore_chev_no_20,area_1,formation_114,bit_model_31,12.25,26130,26159.5,94.78300228,34.264499,160.3883367
wellbore_chev_no_20_872,wellbore_chev_no_20,area_1,formation_114,bit_model_31,12.25,26160,26189.5,90.00338154,34.47550063,145.4281661
wellbore_chev_no_20_873,wellbore_chev_no_20,area_1,formation_114,bit_model_31,12.25,26190,26219.5,67.95247841,38.17292978,141.9437913
wellbore_chev_no_20_874,wellbore_chev_no_20,area_1,formation_115,bit_model_31,12.25,26220,26249.5,99.68023039,37.59316559,166.8344994
wellbore_chev_no_20_875,wellbore_chev_no_20,area_1,formation_115,bit_model_31,12.25,26250,26279.5,79.78111413,40.03116652,160.3886698
wellbore_chev_no_20_876,wellbore_chev_no_20,area_1,formation_115,bit_model_31,12.25,26280,26309.5,78.82845154,39.85550114,160.3691699
wellbore_chev_no_20_877,wellbore_chev_no_20,area_1,formation_115,bit_model_31,12.25,26310,26339.5,55.96459293,44.08266598,162.8933355
wellbore_chev_no_20_878,wellbore_chev_no_20,area_1,formation_39,bit_model_31,12.25,26340,26369.5,66.4626639,44.17633362,158.0960027
wellbore_chev_no_20_879,wellbore_chev_no_20,area_1,formation_39,bit_model_31,12.25,26370,26399.5,80.61330498,45.38000016,160.3077998
wellbore_chev_no_20_880,wellbore_chev_no_20,area_1,formation_39,bit_model_31,12.25,26400,26429.5,80.40773074,48.86333319,160.2973363
wellbore_chev_no_20_881,wellbore_chev_no_20,area_1,formation_39,bit_model_31,12.25,26430,26459.5,78.89836477,47.98600006,160.3246699
wellbore_chev_no_20_882,wellbore_chev_no_20,area_1,formation_39,bit_model_31,12.25,26460,26489.5,58.52303677,44.67550027,158.5553357
wellbore_chev_no_20_883,wellbore_chev_no_20,area_1,formation_195,bit_model_31,12.25,26490,26519.5,109.0447266,45.15116762,160.0028371
wellbore_chev_no_20_884,wellbore_chev_no_20,area_1,formation_195,bit_model_31,12.25,26520,26549.5,87.6562184,43.75049941,160.3741699
wellbore_chev_no_20_885,wellbore_chev_no_20,area_1,formation_42,bit_model_31,12.25,26550,26579.5,111.9012103,35.81559283,160.37458
wellbore_chev_no_20_886,wellbore_chev_no_20,area_1,formation_42,bit_model_31,12.25,26580,26609.5,119.4599027,19.07133366,160.3641696
wellbore_chev_no_20_887,wellbore_chev_no_20,area_1,formation_42,bit_model_31,12.25,26610,26639.5,99.70902605,25.23169482,158.9247491
wellbore_chev_no_20_888,wellbore_chev_no_20,area_1,formation_42,bit_model_31,12.25,26640,26669.5,80.89730059,49.09883486,160.3006694
wellbore_chev_no_20_889,wellbore_chev_no_20,area_1,formation_42,bit_model_31,12.25,26670,26699.5,94.49464709,43.33850005,160.3225029
wellbore_chev_no_20_890,wellbore_chev_no_20,area_1,formation_42,bit_model_31,12.25,26700,26729.5,93.73299815,38.95933228,158.7081697
wellbore_chev_no_20_891,wellbore_chev_no_20,area_1,formation_42,bit_model_31,12.25,26730,26759.5,94.91418669,24.8637032,159.1712995
wellbore_chev_no_20_892,wellbore_chev_no_20,area_1,formation_43,bit_model_31,12.25,26760,26789.5,109.8424077,33.39450124,160.3308362
wellbore_chev_no_20_893,wellbore_chev_no_20,area_1,formation_43,bit_model_31,12.25,26790,26819.5,108.4866786,33.25966673,160.3143361
wellbore_chev_no_20_894,wellbore_chev_no_20,area_1,formation_44,bit_model_31,12.25,26820,26849.5,87.20358289,45.38466657,160.3135033
wellbore_chev_no_20_895,wellbore_chev_no_20,area_1,formation_44,bit_model_31,12.25,26850,26879.5,104.8666148,42.32833233,160.3635033
wellbore_chev_no_20_896,wellbore_chev_no_20,area_1,formation_186,bit_model_31,12.25,26880,26909.5,89.33985891,38.06216644,156.5986692
wellbore_chev_no_20_897,wellbore_chev_no_20,area_1,formation_186,bit_model_31,12.25,26910,26939.5,104.6779032,43.86033357,160.2948362
wellbore_chev_no_20_898,wellbore_chev_no_20,area_1,formation_186,bit_model_31,12.25,26940,26969.5,97.01520131,37.45466661,160.3500031
wellbore_chev_no_20_899,wellbore_chev_no_20,area_1,formation_46,bit_model_31,12.25,26970,26999.5,120.4968599,38.31266896,160.3558362
wellbore_chev_no_20_900,wellbore_chev_no_20,area_1,formation_46,bit_model_31,12.25,27000,27029.5,101.7414871,36.58881514,160.2306808
wellbore_chev_no_20_901,wellbore_chev_no_20,area_1,formation_47,bit_model_31,12.25,27030,27059.5,115.7197847,45.05749963,160.3115028
wellbore_chev_no_20_902,wellbore_chev_no_20,area_1,formation_48,bit_model_31,12.25,27060,27089.5,95.86776174,48.06650162,160.3303365
wellbore_chev_no_20_903,wellbore_chev_no_20,area_1,formation_48,bit_model_31,12.25,27090,27119.5,87.45200787,41.03633382,160.3058362
wellbore_chev_no_20_904,wellbore_chev_no_20,area_1,formation_49,bit_model_31,12.25,27120,27149.5,103.42146,41.25593224,159.3666127
wellbore_chev_no_20_905,wellbore_chev_no_20,area_1,formation_3,bit_model_31,12.25,27150,27179.5,93.69880737,37.06833321,161.3968333
wellbore_chev_no_20_906,wellbore_chev_no_20,area_1,formation_3,bit_model_31,12.25,27180,27209.5,105.5360936,39.20237134,161.4930503
wellbore_chev_no_20_907,wellbore_chev_no_20,area_1,formation_14,bit_model_31,12.25,27210,27239.5,85.61793874,41.53683443,160.2788358
wellbore_chev_no_20_908,wellbore_chev_no_20,area_1,formation_14,bit_model_31,12.25,27240,27269.5,94.78894221,46.80783329,160.269503
wellbore_chev_no_20_909,wellbore_chev_no_20,area_1,formation_14,bit_model_31,12.25,27270,27299.5,79.46202869,43.75199928,157.4225029
wellbore_chev_no_20_910,wellbore_chev_no_20,area_1,formation_14,bit_model_31,12.25,27300,27329.5,90.92932103,46.02083492,160.2560028
wellbore_chev_no_20_911,wellbore_chev_no_20,area_1,formation_14,bit_model_31,12.25,27330,27359.5,77.6462925,44.69199975,160.2723358
wellbore_chev_no_20_912,wellbore_chev_no_20,area_1,formation_14,bit_model_31,12.25,27360,27389.5,82.36387507,40.53716545,161.3431656
wellbore_chev_no_20_913,wellbore_chev_no_20,area_1,formation_14,bit_model_31,12.25,27390,27419.5,66.61305599,43.66699982,160.2420029
wellbore_chev_no_20_914,wellbore_chev_no_20,area_1,formation_17,bit_model_31,12.25,27420,27449.5,72.45085373,40.21649777,176.8908305
wellbore_chev_no_20_915,wellbore_chev_no_20,area_1,formation_18,bit_model_31,12.25,27450,27479.5,79.33541876,38.36916561,179.6221636
wellbore_chev_no_20_916,wellbore_chev_no_20,area_1,formation_18,bit_model_31,12.25,27480,27509.5,78.48170795,39.41783339,179.6251635
wellbore_chev_no_20_917,wellbore_chev_no_20,area_1,formation_19,bit_model_31,12.25,27510,27539.5,68.04359366,42.64249843,179.6063299
wellbore_chev_no_20_918,wellbore_chev_no_20,area_1,formation_19,bit_model_31,12.25,27540,27569.5,61.87578449,48.61666721,170.9171664
wellbore_chev_no_20_919,wellbore_chev_no_20,area_1,formation_20,bit_model_31,12.25,27570,27599.5,70.07087205,44.52766666,160.2838361
wellbore_chev_no_20_920,wellbore_chev_no_20,area_1,formation_20,bit_model_31,12.25,27600,27629.5,73.43338121,48.39866689,160.2556697
wellbore_chev_no_20_921,wellbore_chev_no_20,area_1,formation_21,bit_model_31,12.25,27630,27659.5,77.29389636,38.46366722,158.6335029
wellbore_chev_no_20_922,wellbore_chev_no_20,area_1,formation_9,bit_model_31,12.25,27660,27689.5,90.27907422,46.68666528,160.3448362
wellbore_chev_no_20_923,wellbore_chev_no_20,area_1,formation_15,bit_model_31,12.25,27690,27719.5,96.60664463,31.30000126,160.7711655
wellbore_chev_no_20_924,wellbore_chev_no_20,area_1,formation_15,bit_model_31,12.25,27720,27749.5,87.2972278,37.45149994,161.5884987
wellbore_chev_no_20_925,wellbore_chev_no_20,area_1,formation_161,bit_model_31,12.25,27750,27779.5,72.47770646,43.9716657,160.8990016
wellbore_chev_no_20_926,wellbore_chev_no_20,area_1,formation_161,bit_model_31,12.25,27780,27809.5,56.9533144,37.71199967,167.6856672
wellbore_chev_no_20_927,wellbore_chev_no_20,area_1,formation_161,bit_model_31,12.25,27810,27839.5,95.92335993,36.90383299,168.6891665
wellbore_chev_no_20_928,wellbore_chev_no_20,area_1,formation_162,bit_model_31,12.25,27840,27869.5,114.3841204,43.22879259,148.8044853
wellbore_chev_no_20_929,wellbore_chev_no_20,area_1,formation_162,bit_model_31,12.25,27870,27899.5,32.1372791,49.95983391,147.8171707
wellbore_chev_no_20_930,wellbore_chev_no_20,area_1,formation_165,bit_model_31,12.25,27900,27929.5,38.09538066,49.08483353,140.8816694
wellbore_chev_no_20_931,wellbore_chev_no_20,area_1,formation_165,bit_model_31,12.25,27930,27959.5,48.63278701,48.55849997,143.1628362
wellbore_chev_no_20_932,wellbore_chev_no_20,area_1,formation_165,bit_model_31,12.25,27960,27989.5,57.39517523,47.69466674,160.3416697
wellbore_chev_no_20_933,wellbore_chev_no_20,area_1,formation_165,bit_model_31,12.25,27990,28019.5,65.71013311,49.15250009,160.3385033
wellbore_chev_no_20_934,wellbore_chev_no_20,area_1,formation_165,bit_model_31,12.25,28020,28049.5,69.31345317,47.57116744,160.3420029
wellbore_chev_no_20_935,wellbore_chev_no_20,area_1,formation_164,bit_model_31,12.25,28050,28079.5,47.66722145,48.9405014,151.3173312
wellbore_chev_no_20_936,wellbore_chev_no_20,area_1,formation_164,bit_model_31,12.25,28080,28109.5,58.91445977,47.97683334,140.2431671
wellbore_chev_no_20_937,wellbore_chev_no_20,area_1,formation_167,bit_model_31,12.25,28110,28139.5,47.34532661,48.89733315,148.7773318
wellbore_chev_no_20_938,wellbore_chev_no_20,area_1,formation_167,bit_model_31,12.25,28140,28169.5,47.06929715,49.88966599,149.8601641
wellbore_chev_no_20_939,wellbore_chev_no_20,area_1,formation_167,bit_model_31,12.25,28170,28199.5,45.16070569,49.85966733,149.8459976
wellbore_chev_no_20_940,wellbore_chev_no_20,area_1,formation_167,bit_model_31,12.25,28200,28229.5,54.72246046,47.43133427,148.4931648
wellbore_chev_no_20_941,wellbore_chev_no_20,area_1,formation_167,bit_model_31,12.25,28230,28259.5,65.89590886,50.03366636,149.817498
wellbore_chev_no_20_942,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28260,28289.5,64.97046839,49.97066555,149.8483312
wellbore_chev_no_20_943,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28290,28319.5,69.14912802,49.30133279,149.8211642
wellbore_chev_no_20_944,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28320,28349.5,80.71923141,50.1318325,149.8103307
wellbore_chev_no_20_945,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28350,28379.5,74.72874514,46.38833365,148.6486643
wellbore_chev_no_20_946,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28380,28409.5,80.86895733,49.13649998,149.8383306
wellbore_chev_no_20_947,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28410,28439.5,59.39445044,49.05249964,149.8078306
wellbore_chev_no_20_948,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28440,28469.5,58.80211258,49.14183407,149.8134972
wellbore_chev_no_20_949,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28470,28499.5,59.36960694,48.07850161,149.8073308
wellbore_chev_no_20_950,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28500,28529.5,60.22548749,49.91866595,149.8156642
wellbore_chev_no_20_951,wellbore_chev_no_20,area_1,formation_166,bit_model_31,12.25,28530,28559.5,52.85421581,50.06350098,149.8183309
wellbore_chev_no_20_952,wellbore_chev_no_20,area_1,formation_168,bit_model_31,12.25,28560,28589.5,51.93176626,49.82250086,149.807664
wellbore_chev_no_20_953,wellbore_chev_no_20,area_1,formation_174,bit_model_31,12.25,28590,28619.5,67.37322515,47.83683319,149.8406642
wellbore_chev_no_20_954,wellbore_chev_no_20,area_1,formation_174,bit_model_31,12.25,28620,28649.5,52.37471929,46.15033258,149.8184975
wellbore_chev_no_20_955,wellbore_chev_no_20,area_1,formation_170,bit_model_31,12.25,28650,28679.5,59.56899986,40.87383436,149.8683309
wellbore_chev_no_20_956,wellbore_chev_no_20,area_1,formation_171,bit_model_31,12.25,28680,28709.5,56.12476225,49.06333434,150.2549962
wellbore_chev_no_20_957,wellbore_chev_no_20,area_1,formation_171,bit_model_31,12.25,28710,28739.5,61.59854081,49.85500031,150.7986615
wellbore_chev_no_20_958,wellbore_chev_no_20,area_1,formation_171,bit_model_31,12.25,28740,28769.5,52.21361844,43.51783325,153.9561648
wellbore_chev_no_20_959,wellbore_chev_no_20,area_1,formation_171,bit_model_31,12.25,28770,28799.5,77.43141441,46.79633363,160.2503362
wellbore_chev_no_20_960,wellbore_chev_no_20,area_1,formation_172,bit_model_31,12.25,28800,28829.5,65.65714003,47.95683289,160.2893361
wellbore_chev_no_20_961,wellbore_chev_no_20,area_1,formation_173,bit_model_31,12.25,28830,28859.5,63.76796519,47.97316793,160.2780029
wellbore_chev_no_20_962,wellbore_chev_no_20,area_1,formation_180,bit_model_31,12.25,28860,28889.5,61.93363139,51.11199862,160.3086695
wellbore_chev_no_20_963,wellbore_chev_no_20,area_1,formation_180,bit_model_31,12.25,28890,28919.5,53.77139978,44.67466564,160.615168
wellbore_chev_no_20_964,wellbore_chev_no_20,area_1,formation_180,bit_model_31,12.25,28920,28949.5,56.37751687,46.81299992,160.2623357
wellbore_chev_no_20_965,wellbore_chev_no_20,area_1,formation_175,bit_model_31,12.25,28950,28979.5,53.29890671,45.68183289,168.1866709
wellbore_chev_no_20_966,wellbore_chev_no_20,area_1,formation_175,bit_model_31,12.25,28980,29009.5,74.50700671,46.31733405,160.2586695
wellbore_chev_no_20_967,wellbore_chev_no_20,area_1,formation_176,bit_model_31,12.25,29010,29039.5,71.51882958,48.82275812,160.0917269
wellbore_chev_no_20_968,wellbore_chev_no_20,area_1,formation_176,bit_model_31,12.25,29040,29069.5,67.13494356,44.11237413,160.2605112
wellbore_chev_no_20_969,wellbore_chev_no_20,area_1,formation_177,bit_model_31,12.25,29070,29099.5,53.12370183,45.30449874,156.0376694
